id,organization,name,gender,speciality,address,city,state,zip,lat,lon,utilization,location
3ac8c640-0dd8-373e-bdd6-bd6307d18cce,486dddc0-bc29-3519-a330-1ed3e72eb10f,Lauretta754 Dare640,F,GENERAL PRACTICE,1004 1ST ST N,ALABASTER,AL,350078604,33.251601045972954,-86.8148549021898,96,POINT(-86.8148549021898 33.251601045972954)
3f586555-0f0d-3cd9-944c-78f001c22b33,62d4fa04-fc18-33b1-bbb7-b6f34c486fdb,Duane703 Bosco882,M,GENERAL PRACTICE,3570 GRANDVIEW PARKWAY SUITE 100-A,BIRMINGHAM,AL,352432033,33.43855900401383,-86.71852224596817,81,POINT(-86.71852224596817 33.43855900401383)
46e6f481-5393-3114-baab-c051e659b115,ce64c7c5-ec9e-3c5d-8312-7386567e6c58,Cleta89 Kiehn525,F,GENERAL PRACTICE,6 MEDICAL PARK NORTH,VALLEY,AL,36854,32.8187406,-85.1793852,1,POINT(-85.1793852 32.8187406)
1c81ed43-e818-3598-aba0-44416ac4c8c5,1d8522c1-a1f2-3e96-a1ee-5afe6dbd0b53,Elaina826 Hamill307,F,GENERAL PRACTICE,267 FOB JAMES DR,VALLEY,AL,368545077,32.816561816326534,-85.18927789795919,33,POINT(-85.18927789795919 32.816561816326534)
019af5ef-1c38-39d7-95ad-97221548625c,169ce7c5-62e6-315c-89c7-8fe4590a0646,Jules135 Emard19,M,GENERAL PRACTICE,619 SOUTH 19TH STREET,LEEDS,AL,350941116,33.4978545,-86.58523163935291,81,POINT(-86.58523163935291 33.4978545)
8eb0e5fe-e182-3510-b079-882dcc3b32d8,f6266baf-0ccc-3540-b0c5-3ec3872101fb,Lamar193 Daniel959,M,GENERAL PRACTICE,3832 SANIE RD,ODENVILLE,AL,35120,33.648137,-86.453389,42,POINT(-86.453389 33.648137)
a0a7040a-0d9c-38d9-a138-674399f471bd,2349beed-1d64-37db-8e27-5e6ead86bbe3,Mickey576 Gerlach374,M,GENERAL PRACTICE,3 MOBILE INFIRMARY CIR,SARALAND,AL,365712202,30.820742,-88.0705556,17,POINT(-88.0705556 30.820742)
bf5735c2-2332-3d71-a28f-d74b1f8a86c1,07a8ba83-847b-3608-947f-d040cd1167ef,Patrick786 Lockman863,M,GENERAL PRACTICE,111 EAST LAUREL STREET,SCOTTSBORO,AL,357681801,34.67292029506765,-86.03448053108423,2,POINT(-86.03448053108423 34.67292029506765)
3f6a9305-bdb3-3f83-8c6d-df4f3167dd51,fdb3c9e7-9076-36d3-b452-704934c080c4,Lavonna163 Johnson679,F,GENERAL PRACTICE,1907 S COLLEGE ST STE 201,AUBURN,AL,368325906,32.5707116,-85.4995133,32,POINT(-85.4995133 32.5707116)
8ae60740-70ad-3946-a776-2b103c3fa1f9,161b9ee7-a47e-304a-bcd7-f2e87a3e24b5,Denisha680 Schmitt836,F,GENERAL PRACTICE,1504 Springhill Ave.,Mobile,AL,36604,30.692453,-88.07212,367,POINT(-88.07212 30.692453)
031322fd-9d3c-3d4b-b498-3dc4dce912db,9bd3c3e0-8e8c-3574-9444-6362667741a2,Jane262 Schmeler639,F,GENERAL PRACTICE,2370 HILLCREST RD STE M,MOBILE,AL,366953841,30.639471,-88.190914,8,POINT(-88.190914 30.639471)
9dbbb211-1202-3b4e-8b79-1da4ccd6ab2f,36b93fd5-ee73-3582-92c9-cd15ac8e4e15,Rufus33 Langosh790,M,GENERAL PRACTICE,7400 ROPER LN,DAPHNE,AL,365265274,30.6353442,-87.8952593166502,3,POINT(-87.8952593166502 30.6353442)
81cddccd-882c-3d8d-8fac-3ed4b6c53ebf,c73c00c7-0e1e-313d-be78-fe7dc3588cbb,Margaret865 Reinger292,F,GENERAL PRACTICE,805 FRIENDSHIP ROAD,TALLASSEE,AL,360781234,32.534988,-85.910695,24,POINT(-85.910695 32.534988)
66859d41-d757-3c49-83c6-1d405bf84d53,0912bf40-11a1-3964-a448-ee81f506563e,Riley817 O'Reilly797,M,GENERAL PRACTICE,432 MOULTON ST. EAST,DECATUR,AL,356016335,34.6039689220754,-86.98205588301606,10,POINT(-86.98205588301606 34.6039689220754)
02c71a98-61c8-3e0d-83e8-eff4e052ab02,ba1aaaa7-64d8-3817-acfd-f2d5ad5a6991,Wanda961 Goyette777,F,GENERAL PRACTICE,4643 CAMP COLEMAN RD,TRUSSVILLE,AL,351732697,33.637820734071575,-86.57972771574181,8,POINT(-86.57972771574181 33.637820734071575)
cc7cbee0-f490-3c3d-b05c-eca1d8568462,ca0b8625-64ed-36d3-b09e-99f0b54cf2c0,Emory494 Nicolas769,M,GENERAL PRACTICE,200 MEDICAL CENTER DR SW,FORT PAYNE,AL,359683458,34.44201305,-85.7568809962695,64,POINT(-85.7568809962695 34.44201305)
f68ae58b-c070-378a-a52d-1eb953f8c380,b7562d88-66d4-364f-9c3c-32376fa46ab1,Naoma512 Bashirian201,F,GENERAL PRACTICE,201 DOLIVE ST,BAY MINETTE,AL,365073226,30.8759255,-87.77662115703666,32,POINT(-87.77662115703666 30.8759255)
444da1f1-9a90-3b78-8a91-961307442430,888ed201-4500-36df-8e52-195e87e4a51f,Elayne206 Denesik803,F,GENERAL PRACTICE,995 9TH AVE SW,BESSEMER,AL,350224527,33.37231525,-86.990704594639,138,POINT(-86.990704594639 33.37231525)
7c9b840a-b50e-3d9b-8554-30162fb4525b,0b988313-0bd2-3134-9963-08d0170ee5e8,Bell723 Toy286,F,GENERAL PRACTICE,2505 US HIGHWAY 431,GUNTERSVILLE,AL,359767140,34.3581474,-86.2947041,33,POINT(-86.2947041 34.3581474)
c01b5c74-f840-3496-8812-f1f96e68777f,ed966b1c-581c-362f-8e3b-3c8fa403860a,Tereasa291 Mueller846,F,GENERAL PRACTICE,2016 SOUTH ALABAMA AVENUE,MONROEVILLE,AL,364603044,31.5279399,-87.3247077,11,POINT(-87.3247077 31.5279399)
01f5c4ac-1700-37cb-ab78-292648df9d17,73f72740-9e17-3a0e-a082-031d76a3153d,Mason910 Heller342,M,GENERAL PRACTICE,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,352433326,33.43373785,-86.71846059473762,60,POINT(-86.71846059473762 33.43373785)
f20b0c56-20b4-3b9d-9f63-03731224e659,363d1166-c20f-356b-b672-99ab38446434,Kandice471 Rodriguez71,F,GENERAL PRACTICE,2105 EAST SOUTH BLVD.,MONTGOMERY,AL,361162463,32.327953050000005,-86.27778199599958,5,POINT(-86.27778199599958 32.327953050000005)
cebf26d2-619f-3ee4-8c88-2a1acfdbdfe3,d6f1623c-a4bc-3606-bb7c-1720589be6d8,Felix524 Rogahn59,M,GENERAL PRACTICE,1015 MEDICAL CENTER PARKWAY,SELMA,AL,367016748,32.429399599999996,-87.05590344058078,166,POINT(-87.05590344058078 32.429399599999996)
4d96b231-f859-375c-a9c7-d168537319c1,ddff20ee-b6b1-3f2f-9cc7-43b3ab2054da,Domonique463 Satterfield305,F,GENERAL PRACTICE,3320 SKYWAY DRIVE  SUITE 804,OPELIKA,AL,368017141,32.6454116,-85.3782795,13,POINT(-85.3782795 32.6454116)
4efa79f5-0be8-3ca0-938b-ebfe8e38cdc3,66cd0491-2c69-3ea9-9e09-5d4c4b09709f,Adell482 Deckow585,F,GENERAL PRACTICE,ONE HOSPITAL DR SE,MADISON,AL,357582237,34.7736807,-86.5675095,75,POINT(-86.5675095 34.7736807)
32072712-5f34-315d-8ac6-039ae489fcc7,a7d6bb56-554f-350d-a3ff-6e7177cd741b,Valarie790 Bernhard322,F,GENERAL PRACTICE,100 PERRY HILL RD,MONTGOMERY,AL,361093630,32.380456,-86.246775,2,POINT(-86.246775 32.380456)
f928d060-0b6a-32b8-8c24-df74e1d7e39d,383625b0-9b7f-3fcb-90bb-0739abc0ce4b,Hellen346 Roberts511,F,GENERAL PRACTICE,700 WEST MARKET STREET  2ND FLOOR,ATHENS,AL,356112457,34.8045487,-86.9711698,35,POINT(-86.9711698 34.8045487)
7d01c178-2ddd-3065-afa0-9ce95e049cdd,ab3d2390-65de-3125-b794-56c9b7a1ef60,Danette111 Klein929,F,GENERAL PRACTICE,2215 DECATUR HWY STE 101,GARDENDALE,AL,350712384,33.676996131339855,-86.819761139862,98,POINT(-86.819761139862 33.676996131339855)
1339d32c-5218-3f23-bfed-bfe1423945f1,8b2005c3-8739-37c9-aea6-1864362d9a82,Georgetta870 Turner526,F,GENERAL PRACTICE,309 W GRAND AVE,RAINBOW CITY,AL,359063241,33.95934673789246,-86.04421278093193,59,POINT(-86.04421278093193 33.95934673789246)
d297524c-1d7a-34d2-b752-81a4e118dc31,ec5150d0-3d86-3a52-9a23-5a16a6a5ba8b,Pattie91 Dooley940,F,GENERAL PRACTICE,126 HOSPITAL AVE,OZARK,AL,363602018,31.4511675,-85.6320623498164,1,POINT(-85.6320623498164 31.4511675)
862e59e4-df23-32e2-b22d-b79a9e254adf,96820449-44dc-30aa-b737-c247072be6be,January966 Roberts511,F,GENERAL PRACTICE,4401 RIVER CHASE DRIVE,PHENIX CITY,AL,368677483,32.507977249999996,-85.00878469067558,107,POINT(-85.00878469067558 32.507977249999996)
23a914ca-b7f8-3559-8f58-47af7ac1d4e8,1a4ff4ab-e41c-325c-90df-a8c0e8375bf1,Ilene33 Greenholt190,F,GENERAL PRACTICE,225 W 9TH AVE,FOLEY,AL,365351745,30.384821,-87.691806,60,POINT(-87.691806 30.384821)
2eaaa83a-595c-32cf-b41e-a9781ebc3ab7,a5e9f688-e208-3279-aa6b-71a3b6af5a7e,Rueben647 Friesen796,M,GENERAL PRACTICE,1701 VETERANS DRIVE,FLORENCE,AL,356304928,34.80504285000001,-87.65081425058077,40,POINT(-87.65081425058077 34.80504285000001)
f54f9708-3650-3ee5-97b2-7182ffa7ace9,c2049ef6-1904-32d5-8c6f-490cb7a3c3c7,Shane235 Torphy630,M,GENERAL PRACTICE,401 MEDICAL PARK DR,ATMORE,AL,365023006,31.01701705,-87.47857661925876,64,POINT(-87.47857661925876 31.01701705)
854b4988-cafc-3824-af4e-cb530267a39c,35cc9b18-6079-3810-b19b-8c7059e05c36,Allan198 Moore224,M,GENERAL PRACTICE,1000 1ST ST N,ALABASTER,AL,350078703,33.2526682,-86.81296818785188,441,POINT(-86.81296818785188 33.2526682)
c63e4d2e-7603-3f0b-a793-223e12f0fe57,a905ddd5-4d14-3150-8fc8-78caae0b5d2b,Raúl937 Barela183,M,GENERAL PRACTICE,1215 7TH ST SE,DECATUR,AL,356013397,34.5911215592312,-86.97244706191098,24,POINT(-86.97244706191098 34.5911215592312)
4985d1a2-f624-3a9e-ba3f-37fbdf88fd1a,603f04b1-0b53-361f-bbba-35a4bf74f30b,Jenniffer979 Terry864,F,GENERAL PRACTICE,2140 UPPER WETUMPKA RD,MONTGOMERY,AL,361177109,32.38874,-86.2761678,1,POINT(-86.2761678 32.38874)
7eff71ad-188e-3e74-9e1e-21a51459395b,f4b36f8f-53ba-31f0-ba16-7a1276901e90,Garnett735 Bogisich202,F,GENERAL PRACTICE,3141 OLD COLUMBIANA ROAD,HOOVER,AL,352263703,33.40481447693712,-86.80791687373991,2,POINT(-86.80791687373991 33.40481447693712)
6950d4cc-a2f1-3ef2-b56a-51e152b34262,d05cf213-0e2e-3764-b00e-74c3f97b2fba,Mathew182 Cummings51,M,GENERAL PRACTICE,206 Rescia Ave,Gadsden,AL,35906,33.963287,-86.03298,573,POINT(-86.03298 33.963287)
efda293e-1438-33ae-aace-9e2bca4c0e08,fb415ca8-038a-35c7-874c-7f5729cd450e,Tracy345 Wilderman619,M,GENERAL PRACTICE,24548 US HWY 31,JEMISON,AL,350854431,32.9596424,-86.7452105,29,POINT(-86.7452105 32.9596424)
3a4d4979-7425-3091-be00-0ec3472afaef,c4181dcd-b99e-37e1-b0d9-e3949174d2bf,Clyde817 Schroeder447,M,GENERAL PRACTICE,13000 COTTONWOOD RD,COTTONWOOD,AL,363204280,31.051495,-85.303214,70,POINT(-85.303214 31.051495)
16aefdc4-5e9a-36dd-aac5-0086a355eaa7,36f8da35-59b0-38dd-924b-4e255912e9de,Miguel815 Segura601,M,GENERAL PRACTICE,16 MEDICAL CENTER DR,MONROEVILLE,AL,364603044,31.502173,-87.319868,31,POINT(-87.319868 31.502173)
6ed8125a-e5dd-3393-9cd3-0f80ebe65ef1,9097f846-1b9d-3141-8ccd-a9bba21a4fdf,Patsy569 Olson653,F,GENERAL PRACTICE,267 FOB JAMES DR,VALLEY,AL,368545077,32.816561816326534,-85.18927789795919,143,POINT(-85.18927789795919 32.816561816326534)
bc0c9450-6e21-35e2-88b8-19de8c752726,c32ec299-5c5f-3b7a-a2ba-fc041bdf76df,Glinda951 Smitham825,F,GENERAL PRACTICE,3940 MONTCLAIR RD,BIRMINGHAM,AL,352132416,33.509562852806056,-86.7556863686711,23,POINT(-86.7556863686711 33.509562852806056)
39ebd094-d612-32d6-b4d7-e32387c5a798,a6187225-9268-3173-b73e-3bd1fe9f882b,Orville751 Hessel84,M,GENERAL PRACTICE,2508 PELHAM PKWY,PELHAM,AL,351241321,33.32245730136971,-86.79537582790662,132,POINT(-86.79537582790662 33.32245730136971)
1f1a9757-a76e-3572-9b0c-6fc31032709e,6d8fe39d-1aa1-3d36-87cf-203996a089b9,Hildegarde627 Johns824,F,GENERAL PRACTICE,5315 MILLENNIUM DRIVE NW,HUNTSVILLE,AL,358062458,34.75345025296643,-86.66230620895197,201,POINT(-86.66230620895197 34.75345025296643)
7ee89245-7960-3b8f-b8a3-75ac9bd5f684,6adcf165-5251-3932-9b11-18b97a999946,Sang383 Zulauf375,M,GENERAL PRACTICE,3502 CLOVERDALE RD,FLORENCE,AL,356331302,34.8528007,-87.6905946,41,POINT(-87.6905946 34.8528007)
d858d9dc-1ef8-3603-b45e-a94da579ea9c,c9138dbe-3703-3acd-a1fc-e66b18054d74,Clement78 Gleason633,M,GENERAL PRACTICE,1718 VETERANS MEMORIAL PKWY,TUSCALOOSA,AL,354044792,33.197178,-87.479308,92,POINT(-87.479308 33.197178)
1a025650-78c3-3994-a700-0495f93f0e46,77f8232c-43a1-3f82-9a12-e13e63f39971,Larhonda769 Fisher429,F,GENERAL PRACTICE,4116 WATERMELON ROAD,NORTHPORT,AL,354735130,33.24316502235906,-87.55100099378038,7,POINT(-87.55100099378038 33.24316502235906)
65387698-209c-3f1c-a702-a9c2891af2eb,a6859a6c-62e4-38ba-b59e-2c83d3b95aa5,Emma804 Larkin917,F,GENERAL PRACTICE,4735 NORREL DRIVE  SUITE 125,TRUSSVILLE,AL,351733606,33.64073020271678,-86.61434185783061,12,POINT(-86.61434185783061 33.64073020271678)
20ffd75f-b849-3f77-8089-76fd7362b767,01c25a83-d3fc-3c9d-ac56-dc819c0b3721,Alan320 Upton904,M,GENERAL PRACTICE,817 PRINCETON AVE SW,BIRMINGHAM,AL,352111349,33.49858068981178,-86.84679476113457,32,POINT(-86.84679476113457 33.49858068981178)
20bc41c6-d8e1-3b0d-bcb9-62c1967a4df4,fcab1629-fd70-36f7-ae91-a77c126dd157,Kayla528 Klein929,F,GENERAL PRACTICE,200 MEDICAL CENTER DRIVE,FT PAYNE,AL,359683458,34.4442547,-85.7196893,4,POINT(-85.7196893 34.4442547)
5a735914-c41f-3471-8753-25559a00bf04,8a8999ee-d032-3f4d-849a-e4d0737c689e,Rolf983 Beatty507,M,GENERAL PRACTICE,5968 WALL TRIANA HIGHWAY,MADISON,AL,357577200,34.75563114900041,-86.74981081968089,5,POINT(-86.74981081968089 34.75563114900041)
3b4ed340-661e-3177-9f4f-c04ad931915f,c7be2f0b-316b-3fb9-b488-f298fcab1d6b,Ross213 Wisozk929,M,GENERAL PRACTICE,1200 W MAPLE AVE,GENEVA,AL,363401642,31.0489116,-85.89202133403035,12,POINT(-85.89202133403035 31.0489116)
0499ec3a-0841-32b7-a8de-de67f5f94e59,b5596c9c-b7a2-3122-98f9-96e212af6d18,Kyle55 Boyer713,M,GENERAL PRACTICE,2554 DOUGLAS AVENUE,BREWTON,AL,364263552,31.146510280680367,-87.06739261886312,8,POINT(-87.06739261886312 31.146510280680367)
731b7a1e-3f2d-3851-b9da-c60a845159f4,280668ff-f238-36a5-bce8-8eee02c3594f,Luba688 Littel644,F,GENERAL PRACTICE,102 MICAH WAY,SCOTTSBORO,AL,35768,34.66016541044795,-86.01742550065894,1,POINT(-86.01742550065894 34.66016541044795)
f4f477e3-1870-3af5-8da5-ea90f874ef05,3ce2ffac-3080-30ee-9a12-4e82116a01ca,Jerald662 Wolf938,M,GENERAL PRACTICE,400 NORTHWOOD DR,CENTRE,AL,359601023,34.162022199999996,-85.65113600927694,110,POINT(-85.65113600927694 34.162022199999996)
8a12b056-db6c-363a-8e2e-c9ab1e39eec3,441a6521-2ea0-3d11-8bca-81957035adf1,Lorene243 Ward668,F,GENERAL PRACTICE,604 STONE AVENUE,TALLADEGA,AL,351602217,33.4404993,-86.09073711271273,65,POINT(-86.09073711271273 33.4404993)
2ed5ac4a-afc8-30d9-98cf-922bd50325ae,cc53fa8f-0c4a-3a68-b58b-dde2388f192a,Horacio317 Kemmer137,M,GENERAL PRACTICE,1041 BALCH RD,MADISON,AL,357588822,34.74547775862069,-86.76755027586206,62,POINT(-86.76755027586206 34.74547775862069)
491a9ac2-5ed8-3d72-8dc8-ae67896244e4,727431b3-eb86-3072-954a-459cb33c70d8,Orville751 Will178,M,GENERAL PRACTICE,3719 DAUPHIN STREET,MOBILE,AL,366081753,30.6847189,-88.13015691580881,6,POINT(-88.13015691580881 30.6847189)
166eef14-9856-352a-a8ea-4f045ca128a4,7a5dc56f-58ab-3b6d-913a-f021ba0e7963,Vicente970 Schinner682,M,GENERAL PRACTICE,260 MILNER CHAPEL ROAD,FLORENCE,AL,356344757,34.79981,-87.677251,7,POINT(-87.677251 34.79981)
40872156-478b-3c67-a4c3-624fc427600a,e86e81f0-8d4f-3eaa-a3ef-5ba4049838c3,Kala987 Wolf938,F,GENERAL PRACTICE,1108 ROSS CLARK CIRCLE,DOTHAN,AL,363051130,31.216402000000002,-85.36564064472296,231,POINT(-85.36564064472296 31.216402000000002)
20ae54eb-3763-3d7f-8a53-5fd0d288c88a,63d11f70-8981-3b60-9004-a7032286050b,Hershel911 Sauer652,M,GENERAL PRACTICE,119 WATTERSON PARKWAY,TRUSSVILLE,AL,351732307,33.61389882647974,-86.60883571972465,20,POINT(-86.60883571972465 33.61389882647974)
31a51d20-386f-3d97-8133-54f31cdad3d2,7b8f20d2-06c7-36ac-88c9-f464519bab1f,Chris95 Casper496,M,GENERAL PRACTICE,400 E 10TH ST,OXFORD,AL,362031951,33.5853695,-85.91428175037092,28,POINT(-85.91428175037092 33.5853695)
01c4299c-7699-32fa-9f0a-0e4e19efcd74,abef6c33-4e89-3ea7-9c0f-437251af3e05,Merlin721 Cruickshank494,M,GENERAL PRACTICE,540 HUGHES ROAD  SUITE 12,MADISON,AL,357588959,34.7133682244898,-86.74193946938776,8,POINT(-86.74193946938776 34.7133682244898)
9b0eb517-09a5-3f70-a225-1bc83c090287,b216d910-bf73-3b06-b777-ca20ec88e334,Emory494 Schuster709,M,GENERAL PRACTICE,1736 E MAIN ST,DOTHAN,AL,363013040,31.218688285088497,-85.36543453906859,26,POINT(-85.36543453906859 31.218688285088497)
69ebaeed-8b01-3f3f-a3a0-4cf6f786ab06,6367c78e-08e1-3639-b393-7afef082a682,Olympia319 Ward668,F,GENERAL PRACTICE,1810 STADIUM DR,PHENIX CITY,AL,368673179,32.49819665273553,-85.01714595700592,57,POINT(-85.01714595700592 32.49819665273553)
13584e98-cebd-36b3-8dd6-7f81b7792953,086dfff5-3e88-3d65-a349-c5280321e5b0,Simone657 Harris789,F,GENERAL PRACTICE,3615 SOUTH RAILROAD STREET  SUITE 3,PHENIX CITY,AL,368675452,32.496957761953915,-85.04057345619412,9,POINT(-85.04057345619412 32.496957761953915)
5af11390-9550-309d-b0aa-f8b33ba1cc7b,34841660-42f0-3441-8839-3b9613b98cbf,Sharilyn202 Wolff180,F,GENERAL PRACTICE,105 US HIGHWAY 80 E,DEMOPOLIS,AL,36732,32.5178284,-87.8368201,11,POINT(-87.8368201 32.5178284)
09d247bf-9234-33de-b878-1a678b648f1e,d2387c5a-78a0-3d88-abc6-e2aa1a55c8a8,Jacki842 Bode78,F,GENERAL PRACTICE,312 BRYAN DRIVE,OZARK,AL,363601120,31.473135901938587,-85.63619498475018,10,POINT(-85.63619498475018 31.473135901938587)
71afef87-4855-3134-874d-c9b8e0dd21d5,229d6481-cada-3fa1-92de-a6da9bd8d4ea,Angle307 Brakus656,F,GENERAL PRACTICE,2699 SANDLIN RD SW,DECATUR,AL,356017343,34.56067,-86.991128,25,POINT(-86.991128 34.56067)
f3757726-92ca-3b4c-acce-05a04355a647,3b9dc220-d224-3401-aa47-5ed77e550134,Cora299 Pagac496,F,GENERAL PRACTICE,132 SOUTH PANAMA STREET,MONTGOMERY,AL,361101812,32.379251570053825,-86.27463880473918,21,POINT(-86.27463880473918 32.379251570053825)
542e31e2-ea1b-34f0-9005-f38ef3ee59c4,6e0df8a1-c302-35a5-85b4-d5f339213559,Charlott617 Turcotte120,F,GENERAL PRACTICE,2639 GILMER AVENUE,TALLASSEE,AL,360787231,32.56976,-85.938292,3,POINT(-85.938292 32.56976)
bb102892-5149-3f61-9e89-09d603f433d3,e9d13925-e3a4-3988-96cb-b2d325472a90,Yoshiko258 Keeling57,F,GENERAL PRACTICE,213 WILSON MANN ROAD,OWENS CROSS ROADS,AL,357638606,34.587521571428574,-86.45394342857143,21,POINT(-86.45394342857143 34.587521571428574)
973cf7c3-6756-3a76-8cab-85bd57851fb4,2bf5c682-859b-3798-bf4d-d10635c0618a,Paz9 Gerlach374,F,GENERAL PRACTICE,126 HOSPITAL AVE,OZARK,AL,363602018,31.4511675,-85.6320623498164,177,POINT(-85.6320623498164 31.4511675)
63f3c122-4e43-39db-9ad5-7511890e54cb,bcdff0f4-9f91-3096-b6d5-55b30d8039b5,Donny470 Predovic534,M,GENERAL PRACTICE,3719 DAUPHIN ST,MOBILE,AL,366081753,30.6847189,-88.13015691580881,28,POINT(-88.13015691580881 30.6847189)
22edf564-ef3f-369a-a7da-048e6b3e911b,577f163c-a414-3f09-a4b1-7d4c3ad0218c,Scottie437 Johnston597,M,GENERAL PRACTICE,50 MEDICAL PARK DR E,BIRMINGHAM,AL,352353401,33.595315299999996,-86.66763066940506,128,POINT(-86.66763066940506 33.595315299999996)
a44c5e51-8b4d-3fcd-9684-b64b8ae26de9,6306cd44-fec7-3b8a-9ec3-9f47e33e4baf,Maryetta775 Bartell116,F,GENERAL PRACTICE,1300 S MONTGOMERY AVE,SHEFFIELD,AL,35660,34.746119,-87.70076056923517,129,POINT(-87.70076056923517 34.746119)
d33bfefd-143b-373d-ab63-465cde778ebe,e09afddd-f3aa-39b1-9a67-4eb7cead0315,Kori635 Aufderhar910,F,GENERAL PRACTICE,200 MED CENTER DRIVE,FORT PAYNE,AL,359683458,34.4442547,-85.7196893,24,POINT(-85.7196893 34.4442547)
f9877130-d87e-3ccd-86b7-ea897f9e3083,c9ff4347-df2e-3cfc-9463-ec3141f6e094,Katelynn452 Ledner144,F,GENERAL PRACTICE,1650A S COLLEGE ST,OPELIKA,AL,368011512,32.6454116,-85.3782795,7,POINT(-85.3782795 32.6454116)
c5817a27-66a1-3cc1-af9c-cab59fdb6f50,959bb953-87bc-3012-b8a1-ad06cdca3558,Shelby741 Shields502,M,GENERAL PRACTICE,1117 TUSCALOOSA AVENUE,GADSDEN,AL,359013005,34.024961,-86.017565,65,POINT(-86.017565 34.024961)
67cde815-4716-31d2-acef-590bb7fb6b8a,96cca139-bb3c-359d-bc22-6eac15c3368c,Thomasina264 Daniel959,F,GENERAL PRACTICE,1020 TUSCALOOSA AVENUE  SW,BIRMINGHAM,AL,352111619,33.4960461627907,-86.84902132558139,10,POINT(-86.84902132558139 33.4960461627907)
3d87fa24-6d12-3825-b147-65518ca0bfcf,a8c6f3c3-2915-355a-9261-a3fc546778a5,Sharyl439 Williamson769,F,GENERAL PRACTICE,1160 HUFFMAN ROAD,BIRMINGHAM,AL,352157502,33.61253170173211,-86.68751590434624,84,POINT(-86.68751590434624 33.61253170173211)
3be9973b-04fc-35fa-b0c6-d140e69f2b37,a47f54bf-67a0-33bd-a58a-4252f339f8c2,Josue598 D'Amore443,M,GENERAL PRACTICE,651 MAIN ST STE 159,GARDENDALE,AL,350712793,33.639858,-86.809549,1,POINT(-86.809549 33.639858)
4f456ba1-83e2-352c-bf40-d210e0e5d377,67fdfff9-8fd2-3c15-9636-5ddfbb359afc,Jay242 Dach178,M,GENERAL PRACTICE,616 CHAFFEE STREET,TALLADEGA,AL,351602809,33.4292338723532,-86.08793959478012,3,POINT(-86.08793959478012 33.4292338723532)
01ead626-83a0-395d-afcd-17487f81840a,98e3cb49-d048-3965-b49c-7f161362c9fb,Hunter736 Lesch175,M,GENERAL PRACTICE,126 HOSPITAL AVE,OZARK,AL,363602018,31.4511675,-85.6320623498164,6,POINT(-85.6320623498164 31.4511675)
1846bfc6-8268-3197-ab4b-b205906d73fd,18cc04df-5c1d-33dc-b8cf-3581490d9c8c,Joe656 Jakubowski832,M,GENERAL PRACTICE,1316 NOBLE STREET,ANNISTON,AL,362014643,33.661287,-85.829887,5,POINT(-85.829887 33.661287)
176794e6-44f4-3ed1-9ab5-67369c26b5c3,5272a31e-c9c1-3683-9779-f0af80a6dc1d,Jess275 Gutmann970,M,GENERAL PRACTICE,42950 U.S. HIGHWAY 72,STEVENSON,AL,357725459,34.8686934,-85.83942,1,POINT(-85.83942 34.8686934)
1867a870-7a29-3683-acce-cb1c724ffe29,e688835e-8428-3d63-a7d6-3db56d026bff,Son314 Hirthe744,F,GENERAL PRACTICE,750 ALABAMA HIGHWAY 75 NORTH,ALBERTVILLE,AL,359514014,34.2675937,-86.2088669,2,POINT(-86.2088669 34.2675937)
6f06fc49-bc83-3940-a2e7-4959087107bb,29035244-1d2a-377f-b5a7-5d399d331263,Kimi714 Mills423,F,GENERAL PRACTICE,820 GOLF COURSE ROAD,BESSEMER,AL,350226024,33.369460992024145,-86.99204298166926,1,POINT(-86.99204298166926 33.369460992024145)
34095a6a-9914-33ae-b0c7-1ad6231d5e04,00e7b3d2-88df-30b7-9228-c31b73e7d57e,Latoria810 Eichmann909,F,GENERAL PRACTICE,6801 AIRPORT BLVD,MOBILE,AL,366083709,30.679321,-88.19853998167432,143,POINT(-88.19853998167432 30.679321)
c7b0b491-751f-30ce-8b92-701d07cbd14b,76b53d83-b771-34d8-91f7-8cfdbbb2cdbd,Shayne60 Pacocha935,M,GENERAL PRACTICE,4735 NORREL DRIVE  SUITE 129,TRUSSVILLE,AL,351733606,33.64073020271678,-86.61434185783061,1,POINT(-86.61434185783061 33.64073020271678)
8499d730-5b8b-3767-8762-47d0c2b3f9aa,04e14ae8-b30b-38fe-9f55-a1efe8e7b45c,Dorian295 Gaylord332,M,GENERAL PRACTICE,805 FLAGG CIR,FLORENCE,AL,356303362,34.807887550000004,-87.68736268322607,1,POINT(-87.68736268322607 34.807887550000004)
9326ebdf-8fe4-366c-a87e-fcd91e56cc41,0dd69b40-8bf3-326d-9cc7-3d31ba4a6cc5,Leonarda398 Schumm995,F,GENERAL PRACTICE,500 22ND ST S,BIRMINGHAM,AL,352491900,33.509335,-86.798656,27,POINT(-86.798656 33.509335)
9f1de789-e841-3ea4-9126-7dc2a84b620e,4dd49bf4-339f-3eac-acdc-b356a8447eab,Todd315 Abernathy524,M,GENERAL PRACTICE,315 SAINT LUKES DRIVE,MONTGOMERY,AL,361177109,32.3669656,-86.3006485,4,POINT(-86.3006485 32.3669656)
